AC7.2	C47C12.3
F11C1.6	F55A11.2
F11C1.6	F55C5.8
F11C1.6	F55C7.7
F11C1.6	F56A11.1
F11C1.6	F56D1.4
F11C1.6	F56H6.5
F11C1.6	F57B10.1
F11C1.6	F57B10.3
F11C1.6	F57B9.10
F11C1.6	F57H12.1
F11C1.6	F59B10.1
F11C1.6	F59E10.1
F11C1.6	F59E10.3
F11C1.6	F59G1.7
F11C1.6	H04M03.4
F11C1.6	H06H21.3
F11C1.6	H19N07.1
F11C1.6	H38K22.1
F11C1.6	H41C03.1
F11C1.6	K01C8.10
F11C1.6	K01C8.9
F11C1.6	K02B12.1
F11C1.6	K04F10.4
F11C1.6	K04G2.1
F11C1.6	K04G7.11
F11C1.6	K07C5.4
F11C1.6	K07C5.6
F11C1.6	K07F5.14
F11C1.6	K08B4.1
F11C1.6	K09A9.1
F11C1.6	K09H9.6
F11C1.6	K11H12.2
F11C1.6	K12H4.1
F11C1.6	K12H4.3
F11C1.6	K12H4.4
F11C1.6	K12H4.8
F11C1.6	M01E5.5
F11C1.6	M03F4.6
F11C1.6	M03F4.7
F11C1.6	M04F3.1
F11C1.6	M18.5
F11C1.6	M28.5
F11C1.6	M57.2
F11C1.6	R02D3.3
F11C1.6	R02D3.5
F11C1.6	R06A4.4
F11C1.6	R06C1.3
F11C1.6	R06C7.5
F11C1.6	R06C7.8
F11C1.6	R06F6.2
F11C1.6	R07B5.9
F11C1.6	R07E4.6
F11C1.6	R07E5.3
F11C1.6	R07G3.1
F11C1.6	R08C7.10
F11C1.6	R12B2.5
F11C1.6	R13A5.12
F11C1.6	R13A5.5
F11C1.6	R13F6.1
F11C1.6	R13G10.1
F11C1.6	R144.2
F11C1.6	R160.1
F11C1.6	R31.1
F11C1.6	R74.1
F11C1.6	T01B7.5
F11C1.6	T01C3.1
F11C1.6	T01D1.2
F11C1.6	T01G9.4
F11C1.6	T01H3.1
F11C1.6	T02G5.9
F11C1.6	T02H6.11
F11C1.6	T04A8.6
F11C1.6	T05C12.10
F11C1.6	T05C12.7
F11C1.6	T05D4.4
F11C1.6	T06D8.5
F11C1.6	T06D8.6
F11C1.6	T06D8.8
F11C1.6	T07F8.3
F11C1.6	T08B2.10
F11C1.6	T10H9.3
F11C1.6	T11G6.1
F11C1.6	T12C9.7
F11C1.6	T12F5.4
F11C1.6	T13H5.4
F11C1.6	T14B4.2
F11C1.6	T16H12.4
F11C1.6	T17E9.1
F11C1.6	T17E9.2
F11C1.6	T21G5.5
F11C1.6	T22D1.4
F11C1.6	T22D2.1
F11C1.6	T23D8.1
F11C1.6	T23D8.9
F11C1.6	T23F2.1
F11C1.6	T23H2.5
F11C1.6	T25C12.1
F11C1.6	T26A5.7
F11C1.6	T26A5.9
F11C1.6	T26A8.4
F11C1.6	T26G10.1
F11C1.6	T27C4.4
F11C1.6	T27F2.1
F11C1.6	T27F7.1
F11C1.6	T27F7.3
F11C1.6	T28F12.2
F11C1.6	VW02B12L.1
F11C1.6	W02A11.4
F11C1.6	W03C9.4
F11C1.6	W03F8.10
F11C1.6	W04A4.5
F11C1.6	W04A8.7
F11C1.6	W06E11.1
F11C1.6	W08D2.7
F11C1.6	W08F4.8
F11C1.6	W09C2.1
F11C1.6	W09C5.2
F11C1.6	W09G12.5
F11C1.6	W10D5.3
F11C1.6	Y105E8A.16
F11C1.6	Y105E8B.2
F11C1.6	Y106G6E.6
F11C1.6	Y111B2A.11
F11C1.6	Y111B2A.12
F11C1.6	Y113G7B.21
F11C1.6	Y11D7A.9
F11C1.6	Y17G7B.20
F11C1.6	Y23H5A.7
F11C1.6	Y32F6A.3
F11C1.6	Y34D9A.10
F11C1.6	Y34D9A.4
F11C1.6	Y37D8A.18
F11C1.6	Y38A8.2
F11C1.6	Y39A1A.22
F11C1.6	Y39H10A.7
F11C1.6	Y40B1A.4
F11C1.6	Y43H11AL.3
F11C1.6	Y47D3A.6
F11C1.6	Y47D3B.7
F11C1.6	Y48A6B.5
F11C1.6	Y48B6A.13
F11C1.6	Y48B6A.3
F11C1.6	Y49E10.21
F11C1.6	Y49E10.3
F11C1.6	Y51A2D.15
F11C1.6	Y51H7BR.8
F11C1.6	Y51H7C.6
F11C1.6	Y52B11A.10
F11C1.6	Y52B11A.9
F11C1.6	Y54E2A.11
F11C1.6	Y57G11C.24
F11C1.6	Y63D3A.5
F11C1.6	Y65B4BR.5
F11C1.6	Y71F9AM.4
F11C1.6	Y71F9B.4
F11C1.6	Y71G12B.11
F11C1.6	Y71G12B.14
F11C1.6	Y71H10B.1
F11C1.6	Y71H2AM.17
F11C1.6	Y71H2B.3
F11C1.6	Y77E11A.13
F11C1.6	Y87G2A.5
F11C1.6	ZC123.3
F11C1.6	ZC247.1
F11C1.6	ZC395.3
F11C1.6	ZC518.2
F11C1.6	ZK1098.1
F11C1.6	ZK1127.5
F11C1.6	ZK1151.1
F11C1.6	ZK1193.5
F11C1.6	ZK1236.3
F11C1.6	ZK546.1
F11C1.6	ZK550.3
F11C1.6	ZK742.1
F11C1.6	ZK783.1
F11C1.6	ZK973.6
F11E6.5	F56C9.1
F11E6.5	F59B10.1
F11E6.5	H41C03.1
F11E6.5	K07E8.3
F11E6.5	R06A10.2
F11E6.5	R53.3
F11E6.5	T25C12.1
F11E6.5	T27F2.1
F11E6.5	W04D2.6
F11E6.5	ZC395.3
F11H8.4	F16D3.4
F11H8.4	F18F11.5
F11H8.4	F18G5.2
F11H8.4	F19H6.1
F11H8.4	F20B6.2
F11H8.4	F20D12.4
F11H8.4	F23F1.5
F11H8.4	F25B3.6
F11H8.4	F25B5.7
F11H8.4	F25H2.4
F11H8.4	F26D11.11
F11H8.4	F26E4.1
F11H8.4	F28C6.3
F11H8.4	F28D1.10
F11H8.4	F29G9.3
F11H8.4	F35H10.4
F11H8.4	F40F8.10
F11H8.4	F41C3.4
F11H8.4	F44C4.4
F11H8.4	F45G2.5
F11H8.4	F48E8.5
F11H8.4	F52H3.1
F11H8.4	F54C4.3
F11H8.4	F54C8.5
F11H8.4	F54G8.3
F11H8.4	F54H5.4
F11H8.4	F55A11.2
F11H8.4	F55A8.1
F11H8.4	F56B3.8
F11H8.4	F56D1.4
F11H8.4	F57B10.1
F11H8.4	F57B9.10
F11H8.4	F57B9.2
F11H8.4	F59A2.4
F11H8.4	F59A3.1
F11H8.4	F59E10.3
F11H8.4	K02A11.1
F11H8.4	K02B12.1
F11H8.4	K02B12.3
F11H8.4	K02F2.2
F11H8.4	K04G7.11
F11H8.4	K07C5.4
F11H8.4	K07D4.3
F11H8.4	K07D8.1
F11H8.4	K08E4.1
F11H8.4	K10B2.1
F11H8.4	K11H12.2
F11H8.4	K12D12.2
F11H8.4	K12H4.8
F11H8.4	M01E5.5
F11H8.4	M03F4.7
F11H8.4	M106.5
F11H8.4	M28.5
F11H8.4	M57.2
F11H8.4	M88.6
F11H8.4	R05D3.4
F11H8.4	R06A4.4
F11H8.4	R06C7.8
F11H8.4	R07G3.3
F11H8.4	R09B3.4
F11H8.4	R12B2.5
F11H8.4	R13F6.1
F11H8.4	R144.2
F11H8.4	T01C3.7
F11H8.4	T01G9.4
F11H8.4	T01G9.6
F11H8.4	T01H3.1
F11H8.4	T04D3.2
F11H8.4	T05C12.10
F11H8.4	T05E11.5
F11H8.4	T06D8.6
F11H8.4	T09A5.11
F11H8.4	T12A2.2
F11H8.4	T12D8.7
F11H8.4	T14B4.2
F11H8.4	T15B7.2
F11H8.4	T17E9.2
F11H8.4	T19E10.1
F11H8.4	T21B10.3
F11H8.4	T21D12.4
F11H8.4	T22D1.4
F11H8.4	T23B12.7
F11H8.4	T23D8.3
F11H8.4	T23D8.9
F11H8.4	T26A5.7
F11H8.4	T27F7.1
F11H8.4	T27F7.3
F11H8.4	VW02B12L.1
F11H8.4	W03C9.4
F11H8.4	W06E11.1
F11H8.4	W07E6.1
F11H8.4	W08D2.7
F11H8.4	W09C2.1
F11H8.4	W09C5.2
F11H8.4	W09C5.6
F11H8.4	Y105E8B.1
F11H8.4	Y111B2A.11
F11H8.4	Y11D7A.9
F11H8.4	Y25C1A.5
F11H8.4	Y34D9A.4
F11H8.4	Y37D8A.10
F11H8.4	Y38A8.2
F11H8.4	Y38F2AL.4
F11H8.4	Y39C12A.1
F11H8.4	Y40B1A.4
F11H8.4	Y41E3.11
F11H8.4	Y47D3A.26
F11H8.4	Y47D3A.6
F11H8.4	Y47D3B.7
F11H8.4	Y47G6A.9
F11H8.4	Y49F6B.1
F11H8.4	Y51H7C.6
F11H8.4	Y52B11A.9
F11H8.4	Y53C10A.12
F11H8.4	Y53F4B.22
F11H8.4	Y54E10A.2
F11H8.4	Y54E2A.11
F11H8.4	Y57G11C.24
F11H8.4	Y59A8B.6
F11H8.4	Y63D3A.5
F11H8.4	Y71F9AM.4
F11H8.4	Y71F9B.4
F11H8.4	Y71G12B.11
F11H8.4	Y71H10B.1
F11H8.4	Y71H2AM.17
F11H8.4	Y76A2A.2
F11H8.4	Y77E11A.13
F11H8.4	ZC123.3
F11H8.4	ZC168.3
F11H8.4	ZC376.6
F11H8.4	ZC404.7
F11H8.4	ZK1151.1
F11H8.4	ZK1236.3
F11H8.4	ZK287.5
F11H8.4	ZK593.5
F11H8.4	ZK909.2
F12F6.7	F29B9.6
F12F6.7	F41E6.4
F12F6.7	F53A2.4
F12F6.7	R06C7.8
F12F6.7	R07G3.1
F12F6.7	T05G5.3
F12F6.7	T09A5.9
F12F6.7	T20B12.1
F12F6.7	W02A11.4
F12F6.7	W09C5.2
F12F6.7	Y40B1A.4
F12F6.7	Y47D3A.26
F12F6.7	Y62E10A.11
F12F6.7	Y65B4BR.5
F12F6.7	ZC123.3
F12F6.7	ZK1151.1
F13D11.2	F26B1.7
F13D11.2	F26E4.1
F13D11.2	F26H11.1
F13D11.2	F27E5.2
F13D11.2	F28B3.7
F13D11.2	F28D1.10
F13D11.2	F31E3.1
F13D11.2	F32E10.1
F13D11.2	F35H10.4
F13D11.2	F37E3.1
F13D11.2	F39B2.6
F13D11.2	F41E6.4
F13D11.2	F43G9.1
F13D11.2	F46A9.4
F13D11.2	F46E10.9
F13D11.2	F47F6.1
F13D11.2	F48C1.4
F13D11.2	F54C9.5
F13D11.2	F54F2.1
F13D11.2	F55C7.7
F13D11.2	F56A11.1
F13D11.2	F56H6.5
F13D11.2	F57B10.1
F13D11.2	F57B10.3
F13D11.2	F59B10.1
F13D11.2	K04F10.4
F13D11.2	K04G2.1
F13D11.2	K10B2.1
F13D11.2	K12H4.8
F13D11.2	M01E5.5
F13D11.2	M03F4.6
F13D11.2	M04F3.1
F13D11.2	R02D3.5
F13D11.2	R05D3.4
F13D11.2	R06C1.3
F13D11.2	R06C7.5
F13D11.2	R06C7.8
F13D11.2	R13G10.1
F13D11.2	R151.9
F13D11.2	R31.1
F13D11.2	R53.3
F13D11.2	R53.6
F13D11.2	T01B7.7
F13D11.2	T01D1.2
F13D11.2	T01G9.4
F13D11.2	T01G9.6
F13D11.2	T04A8.6
F13D11.2	T04D3.2
F13D11.2	T21G5.5
F13D11.2	T23D8.1
F13D11.2	T23F2.1
F13D11.2	T26A5.9
F13D11.2	T26A8.4
F13D11.2	T26G10.1
F13D11.2	T27B1.2
F13D11.2	T27C4.4
F13D11.2	T27F2.1
F13D11.2	T27F7.3
F13D11.2	T28F12.2
F13D11.2	W02A11.4
F13D11.2	W04A8.7
F13D11.2	W09C5.2
F13D11.2	WBGene00007042
F13D11.2	Y106G6E.6
F13D11.2	Y113G7B.21
F13D11.2	Y11D7A.9
F13D11.2	Y38F2AL.1
F13D11.2	Y40B1A.4
F13D11.2	Y49E10.3
F13D11.2	Y49F6B.1
F13D11.2	Y51H7C.6
F13D11.2	Y53C10A.12
F13D11.2	Y54E10A.2
F13D11.2	Y54E5B.3
F13D11.2	Y63D3A.5
F13D11.2	Y65B4BR.5
F13D11.2	Y77E11A.13
F13D11.2	ZC518.2
F13D11.2	ZK1098.1
F13D11.2	ZK1127.5
F13D11.2	ZK1151.1
F14B4.3	F27C1.6
F14B4.3	F28B3.7
F14B4.3	F28D1.7
F14B4.3	F29G9.3
F14B4.3	F35H10.4
F14B4.3	F37E3.1
F14B4.3	F49C12.13
F14B4.3	F52B11.3
F14B4.3	F55C5.8
F14B4.3	F57B9.5
F14B4.3	K01C8.9
F14B4.3	K01G5.4
F14B4.3	K04C2.2
F14B4.3	K09H9.6
F14B4.3	K12H4.3
F14B4.3	M28.5
F14B4.3	R119.4
F14B4.3	R13A5.12
F14B4.3	R53.3
F14B4.3	T05C12.7
F14B4.3	T17E9.2
F14B4.3	T20B12.1
F14B4.3	T20H4.3
F14B4.3	T22D1.10
F14B4.3	T26G10.1
F14B4.3	T27F2.1
F14B4.3	W08D2.7
F14B4.3	Y110A7A.13
F14B4.3	Y48B6A.1
F14B4.3	Y48G1A.5
F14B4.3	Y55F3AR.3
F14B4.3	Y71G12B.11
F14B4.3	Y71H2AM.17
F14B4.3	Y75B8A.7
F14B4.3	ZK1127.5
F14B4.3	ZK1151.1
F14B4.3	ZK652.1
F14F4.3	F18F11.5
F14F4.3	F23C8.6
F14F4.3	F28C6.8
F14F4.3	F29G9.3
F14F4.3	F37E3.1
F14F4.3	F46G11.3
F14F4.3	F52B5.6
F14F4.3	F55A12.7
F14F4.3	F55C5.4
F14F4.3	F55F8.2
F14F4.3	F56D1.4
F14F4.3	K04D7.1
F14F4.3	K04E7.2
F14F4.3	K12C11.2
F14F4.3	M142.6
F14F4.3	R02D3.3
F14F4.3	T01G9.4
F14F4.3	T10B9.4
F14F4.3	T19E10.1
F14F4.3	T20B5.1
F14F4.3	T22B11.5
F14F4.3	T23H2.5
F14F4.3	T26A5.9
F14F4.3	W06B11.2
F14F4.3	W09D10.1
F14F4.3	Y106G6E.6
F14F4.3	Y18D10A.5
F14F4.3	Y34D9A.10
F14F4.3	Y47D3A.26
F14F4.3	Y65B4A.3
F14F4.3	Y66H1A.4
F14F4.3	Y6B3A.1
F14F4.3	Y79H2A.6
F15D3.4	F53A3.3
F15D3.4	K04C2.2
F15D3.4	K09H9.6
F15D3.4	K11H12.2
F15D3.4	K12H4.3
F15D3.4	R13F6.10
F15D3.4	T01C3.7
F15D3.4	T12C9.7
F15D3.4	T20B12.1
F15D3.4	T22D1.10
F15D3.4	W08D2.7
F15D3.4	Y110A7A.13
F15D3.4	ZC247.1
F15D3.4	ZC434.4
F15G9.4	F27E5.2
F15G9.4	F37B12.1
F15G9.4	F47F6.1
F15G9.4	F48C1.4
F15G9.4	F59B10.1
F15G9.4	M04F3.1
F15G9.4	R02D3.5
F15G9.4	R53.3
F15G9.4	W03C9.4
F15G9.4	W09C5.2
F15G9.4	Y34D9A.4
F15G9.4	Y51A2D.15
F16B4.8	F18F11.5
F16B4.8	F25B3.6
F16B4.8	F28D1.10
F16B4.8	F33H1.3
F16B4.8	K02B12.1
F16B4.8	R06A4.4
F16B4.8	R07E4.6
F16B4.8	R13F6.1
F16B4.8	Y39H10A.7
F16B4.8	Y54E2A.11
F16B4.8	ZK1151.1
F16B4.8	ZK1236.3
F16D3.4	F21C3.5
F16D3.4	F22B5.1
F16D3.4	F25B3.6
F16D3.4	F27E5.2
F16D3.4	F28C6.3
F16D3.4	F28D1.10
F16D3.4	F31C3.5
F16D3.4	F35H10.4
F16D3.4	F48C1.4
F16D3.4	F54C4.3
F16D3.4	F54C9.9
F16D3.4	F56D1.4
F16D3.4	F59B10.1
F16D3.4	F59E10.1
F16D3.4	K01C8.10
F16D3.4	K04G7.11
F16D3.4	K05C4.6
F16D3.4	K08E3.6
F16D3.4	K12F2.1
F16D3.4	M01E5.5
F16D3.4	R02D3.5
F16D3.4	R05D3.4
F16D3.4	R06A4.4
F16D3.4	R06C1.3
F16D3.4	R06C7.5
F16D3.4	R06F6.1
F16D3.4	R07G3.1
F16D3.4	R13F6.1
F16D3.4	T01G9.6
F16D3.4	T04D3.2
F16D3.4	T06D8.8
F16D3.4	T23B12.7
F16D3.4	T23D8.9
F16D3.4	T26A5.9
F16D3.4	W04A4.5
F16D3.4	W04A8.7
F16D3.4	W08F4.8
F16D3.4	W09C2.1
F16D3.4	Y34D9A.4
F16D3.4	Y40B1A.4
F16D3.4	Y41E3.11
F16D3.4	Y47G6A.9
F16D3.4	Y49E10.21
F16D3.4	Y49F6B.1
F16D3.4	Y51A2D.15
F16D3.4	Y52B11A.9
F16D3.4	Y54E10A.2
F16D3.4	Y54E2A.11
F16D3.4	Y71F9AM.4
F16D3.4	ZK1128.3
F16D3.4	ZK1151.1
F16D3.4	ZK550.4
F16D3.4	ZK637.7
F17C11.10	F26D2.2
F17C11.10	F32E10.6
F17C11.10	F41E6.4
F17C11.10	F57C9.5
F17C11.10	K08A8.3
F17C11.10	K11D9.1
F17C11.10	M01E5.5
F17C11.10	W02A2.6
F17C11.10	Y47G6A.12
F17C11.10	Y65B4BR.5
F17C11.10	ZK381.1
F18C12.2	F40G9.1
F18C12.2	F54C9.2
F18C12.2	F57H12.1
F18C12.2	K02B12.1
F18C12.2	K04F10.4
F18C12.2	K07C5.6
F18C12.2	K08B4.1
F18C12.2	K12H4.1
F18C12.2	K12H4.4
F18C12.2	M01E5.5
F18C12.2	M03F4.7
F18C12.2	R06F6.2
F18C12.2	R160.1
F18C12.2	T05C12.10
F18C12.2	T22D2.1
F18C12.2	T23F2.1
F18C12.2	T27F2.1
F18C12.2	Y23H5A.7
F18C12.2	Y34D9A.10
F18C12.2	Y48B6A.3
F18C12.2	Y65B4BR.5
F18C12.2	ZK783.1
F18F11.5	F23C8.6
F18F11.5	F23F1.5
F18F11.5	F23F12.6
F18F11.5	F25B3.6
F18F11.5	F25H2.4
F18F11.5	F26H9.6
F18F11.5	F28C6.8
F18F11.5	F28D1.10
F18F11.5	F29G9.3
F18F11.5	F33H1.3
F18F11.5	F35H10.4
F18F11.5	F42A8.2
F18F11.5	F42C5.10
F18F11.5	F48F7.1
F18F11.5	F54E7.3
F18F11.5	F55A12.7
F18F11.5	F56D1.4
F18F11.5	F57B10.1
F18F11.5	K02B12.1
F18F11.5	K04D7.1
F18F11.5	K04E7.2
F18F11.5	K10B3.10
F18F11.5	M142.6
F18F11.5	M57.2
F18F11.5	R06A4.4
F18F11.5	R07E4.6
F18F11.5	R13F6.1
F18F11.5	T01G9.4
F18F11.5	T01H3.1
F18F11.5	T06D8.5
F18F11.5	T06D8.6
F18F11.5	T14B4.2
F18F11.5	T17E9.1
F18F11.5	T17E9.2
F18F11.5	T20B5.1
F18F11.5	T21D12.4
F18F11.5	T22B11.5
F18F11.5	T23H2.5
F18F11.5	T26A5.9
F18F11.5	VW02B12L.1
F18F11.5	W04A8.7
F18F11.5	W09D10.1
F18F11.5	Y106G6E.6
F18F11.5	Y11D7A.9
F18F11.5	Y18D10A.5
F18F11.5	Y34D9A.10
F18F11.5	Y39H10A.7
F18F11.5	Y43H11AL.3
F18F11.5	Y47D3A.6
F18F11.5	Y47D3B.7
F18F11.5	Y51H7BR.8
F18F11.5	Y54E2A.11
F18F11.5	Y57G11C.24
F18F11.5	Y65B4A.3
F18F11.5	Y6B3A.1
F18F11.5	Y71G12B.11
F18F11.5	Y71H10B.1
F18F11.5	Y71H2AM.17
F18F11.5	Y79H2A.6
F18F11.5	ZK1151.1
F18F11.5	ZK1193.5
F18F11.5	ZK1236.3
F18F11.5	ZK792.6
F18G5.2	F20B6.2
F18G5.2	F20D12.4
F18G5.2	F23F1.8
F18G5.2	F30H5.1
F18G5.2	F31E3.1
F18G5.2	F32E10.1
F18G5.2	F33H2.2
F18G5.2	F35H10.5
F18G5.2	F36H1.4
F18G5.2	F39B2.4
F18G5.2	F41E6.4
F18G5.2	F53B8.1
F18G5.2	F54C1.7
F18G5.2	F54F2.1
F18G5.2	F54G8.3
F18G5.2	F55C7.7
F18G5.2	F56D1.4
F18G5.2	F56H6.5
F18G5.2	H19M22.2
F18G5.2	K07C5.4
F18G5.2	K07D4.3
F18G5.2	K07D8.1
F18G5.2	K07E8.3
F18G5.2	K08E5.3
F18G5.2	K10G9.2
F18G5.2	K11H12.2
F18G5.2	K12H4.4
F18G5.2	M01D7.7
F18G5.2	R07E5.3
F18G5.2	R09B3.4
F18G5.2	T01B7.5
F18G5.2	T01C3.7
F18G5.2	T01D1.2
F18G5.2	T04A8.6
F18G5.2	T19B4.7
F18G5.2	T21D12.4
F18G5.2	T21G5.5
F18G5.2	T26A5.7
F18G5.2	W02A11.4
F18G5.2	W03C9.4
F18G5.2	W09C2.1
F18G5.2	W09C5.2
F18G5.2	W09C5.6
F18G5.2	Y106G6E.6
F18G5.2	Y34D9A.10
F18G5.2	Y47D3A.26
F18G5.2	Y47D3B.1
F18G5.2	Y47G6A.15
F18G5.2	Y49A3A.2
F18G5.2	Y53C10A.12
F18G5.2	Y54E10A.16
F18G5.2	Y63D3A.5
F18G5.2	Y67D8C.10
F18G5.2	Y71G12B.11
F18G5.2	Y76A2A.2
F18G5.2	ZC101.2
F18G5.2	ZC168.3
F18G5.2	ZK1127.5
F18G5.2	ZK1151.1
F18G5.2	ZK867.1
F18G5.2	ZK909.2
F18H3.5	F36H1.2
F18H3.5	F44B9.7
F18H3.5	F47F6.1
F18H3.5	F49E11.1
F18H3.5	K04G2.1
F18H3.5	K05C4.6
F18H3.5	K12C11.2
F18H3.5	M01E5.5
F18H3.5	M6.1
F18H3.5	R05D3.7
F18H3.5	T01G9.6
F18H3.5	T04D3.2
F18H3.5	T26A5.9
F18H3.5	T26G10.1
F18H3.5	Y106G6H.7
F18H3.5	Y113G7B.21
F18H3.5	Y40B1A.4
F18H3.5	Y49F6B.1
F18H3.5	Y54E5B.3
F18H3.5	Y65B4BR.5
F18H3.5	ZK1127.5
F19H6.1	F26E4.1
F19H6.1	F26H11.1
F19H6.1	F29D11.1
F19H6.1	F33H2.2
F19H6.1	F35H10.4
F19H6.1	F37E3.1
F19H6.1	F48E8.5
F19H6.1	F48F7.1
F19H6.1	F52H3.1
F19H6.1	F53F1.2
F19H6.1	F55A8.1
F19H6.1	F55C7.7
F19H6.1	F56A11.1
F19H6.1	F56B3.2
F19H6.1	F59A3.1
F19H6.1	K10B2.1
F19H6.1	K10G9.2
F19H6.1	K12H4.1
F19H6.1	K12H4.8
F19H6.1	M01E5.5
F19H6.1	M57.2
F19H6.1	R05D3.4
F19H6.1	R06C7.8
F19H6.1	R10F2.1
F19H6.1	T19E7.3
F19H6.1	T23F2.1
F19H6.1	T26A5.7
F19H6.1	T26A8.4
F19H6.1	W04G3.8
F19H6.1	WBGene00007042
F19H6.1	Y106G6E.6
F19H6.1	Y34D9A.10
F19H6.1	Y47D3A.6
F19H6.1	Y53C10A.12
F19H6.1	Y53F4B.22
F19H6.1	Y54E10A.2
F19H6.1	Y76A2A.2
F19H6.1	Y79H2A.3
F19H6.1	ZC123.3
F19H6.1	ZC328.1
F19H6.1	ZK1127.5
F19H6.1	ZK1151.1
F20B6.2	F20D12.4
F20B6.2	F23F1.8
F20B6.2	F29D11.1
F20B6.2	F30H5.1
F20B6.2	F35H10.4
F20B6.2	F35H10.5
F20B6.2	F39B2.4
F20B6.2	F40F8.10
F20B6.2	F45G2.5
F20B6.2	F52E10.5
F20B6.2	F53B8.1
F20B6.2	F54C1.7
F20B6.2	F54F2.1
F20B6.2	F55A11.2
F20B6.2	F55A8.1
F20B6.2	F55C7.7
F20B6.2	F56H6.5
F20B6.2	F57B9.2
F20B6.2	H19M22.2
F20B6.2	K02B12.3
F20B6.2	K02F2.2
F20B6.2	K04H4.1
F20B6.2	K07D4.3
F20B6.2	K07D8.1
F20B6.2	K08E5.3
F20B6.2	K10G9.2
F20B6.2	K12H4.4
F20B6.2	M106.5
F20B6.2	M28.5
F20B6.2	R12B2.5
F20B6.2	T01D1.2
F20B6.2	T04G9.4
F20B6.2	T14F9.1
F20B6.2	T15B7.2
F20B6.2	T19B4.7
F20B6.2	T21D12.4
F20B6.2	T23D8.3
F20B6.2	T26A5.7
F20B6.2	T27F7.1
F20B6.2	W03C9.3
F20B6.2	W08F4.6
F20B6.2	Y106G6E.6
F20B6.2	Y110A2AL.8
F20B6.2	Y34D9A.10
F20B6.2	Y38F2AL.4
F20B6.2	Y49A3A.2
F20B6.2	Y53C10A.12
F20B6.2	Y54E10A.2
F20B6.2	Y63D3A.5
F20B6.2	Y67D8C.10
F20B6.2	Y71G12B.11
F20B6.2	Y76A2A.2
F20B6.2	Y79H2A.3
F20B6.2	ZC101.2
F20B6.2	ZK1127.5
F20B6.2	ZK1151.1
F20B6.2	ZK430.1
F20D12.2	F23F1.8
F20D12.2	F25B3.6
F20D12.2	F25B4.6
F20D12.2	F35H10.4
F20D12.2	F40F8.10
F20D12.2	F57B10.1
F20D12.2	F59E10.1
F20D12.2	K01C8.9
F20D12.2	K02F2.2
F20D12.2	K04G7.11
F20D12.2	K08E3.6
F20D12.2	M106.5
F20D12.2	M110.4
F20D12.2	M28.5
F20D12.2	R74.1
F20D12.2	T01D1.2
F20D12.2	T12D8.1
F20D12.2	T17E9.1
F20D12.2	T25D3.2
F20D12.2	Y105E8B.1
F20D12.2	Y32F6A.3
F20D12.2	Y47D3B.7
F20D12.2	Y54E2A.11
F20D12.2	Y71G12B.11
F20D12.2	ZK1151.1
F20D12.4	F23F1.8
F20D12.4	F29D11.1
F20D12.4	F30H5.1
F20D12.4	F31E3.1
F20D12.4	F35H10.4
F20D12.4	F35H10.5
F20D12.4	F39B2.4
F20D12.4	F40F8.10
F20D12.4	F40G9.1
F20D12.4	F52E10.5
F20D12.4	F53B8.1
F20D12.4	F53F4.11
F20D12.4	F54C1.7
F20D12.4	F54F2.1
F20D12.4	F54G8.3
F20D12.4	F55A11.2
F20D12.4	F55A12.7
F20D12.4	F55A8.1
F20D12.4	F55C7.7
F20D12.4	F56D1.4
F20D12.4	F57B9.2
F20D12.4	H19M22.2
F20D12.4	K02B12.3
F20D12.4	K02F2.2
F20D12.4	K04H4.1
F20D12.4	K07C5.4
F20D12.4	K07D4.3
F20D12.4	K07D8.1
F20D12.4	K08E5.3
F20D12.4	K10G9.2
F20D12.4	K11H12.2
F20D12.4	K12H4.4
F20D12.4	R07G3.1
F20D12.4	R09B3.4
F20D12.4	R12B2.5
F20D12.4	T01C3.7
F20D12.4	T01D1.2
F20D12.4	T04G9.4
F20D12.4	T05H4.12
F20D12.4	T14F9.1
F20D12.4	T15B7.2
F20D12.4	T19B4.7
F20D12.4	T20B12.1
F20D12.4	T21D12.4
F20D12.4	T25G3.3
F20D12.4	T26A5.7
F20D12.4	T27F7.1
F20D12.4	T27F7.3
F20D12.4	W02A11.4
F20D12.4	W03C9.3
F20D12.4	W08D2.7
F20D12.4	W09C5.6
F20D12.4	Y106G6E.6
F20D12.4	Y110A2AL.8
F20D12.4	Y34D9A.10
F20D12.4	Y38F2AL.4
F20D12.4	Y40B1A.4
F20D12.4	Y47D3A.26
F20D12.4	Y47G6A.15
F20D12.4	Y47G6A.20
F20D12.4	Y49A3A.2
F20D12.4	Y53C10A.12
F20D12.4	Y54E10A.2
F20D12.4	Y54E2A.11
F20D12.4	Y63D3A.5
F20D12.4	Y65B4A.3
F20D12.4	Y65B4BR.5
F20D12.4	Y67D8C.10
F20D12.4	Y71F9B.4
F20D12.4	Y71G12B.11
F20D12.4	Y76A2A.2
F20D12.4	Y79H2A.3
F20D12.4	ZC101.2
F20D12.4	ZC168.3
F20D12.4	ZK1127.5
F20D12.4	ZK1151.1
F20D12.4	ZK430.1
F20G4.3	F29B9.6
F20G4.3	F29G9.4
F20G4.3	F53A2.4
F20G4.3	F54G8.3
F20G4.3	K01C8.10
F20G4.3	R06C7.8
F20G4.3	W09C5.2
F20G4.3	Y40B1A.4
F20G4.3	Y47D3A.26
F20G4.3	ZC123.3
